timestamp,vga5,vga1,vga6,vga9,vga2,vga3,vga0,vga7,vga4,vga8,max,min,avg
628,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
629,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
630,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
631,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
632,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
633,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
634,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
635,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8971,0.8559,0.8971,0.8559,0.8753
1210,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8602,0.8988,0.8559,0.8988,0.8559,0.8755
1212,0.8628,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8731,0.8988,0.8559,0.8988,0.8559,0.8768
1213,0.8696,0.8722,0.8868,0.8945,0.8731,0.8842,0.8662,0.8731,0.8988,0.8705,0.8988,0.8662,0.8789
1215,0.8696,0.8722,0.8868,0.8945,0.8731,0.8928,0.8662,0.8731,0.8988,0.8705,0.8988,0.8662,0.8798
1216,0.8696,0.8722,0.8868,0.8945,0.8782,0.8928,0.8731,0.8731,0.8988,0.8705,0.8988,0.8696,0.881
1217,0.8696,0.8722,0.8868,0.8954,0.8782,0.8928,0.8731,0.8731,0.8988,0.8705,0.8988,0.8696,0.881
1235,0.8696,0.8756,0.8868,0.8954,0.8782,0.8928,0.8731,0.8731,0.8988,0.8705,0.8988,0.8696,0.8814
1810,0.8696,0.8756,0.8868,0.8954,0.8782,0.8928,0.8731,0.8731,0.9014,0.8705,0.9014,0.8696,0.8816
1812,0.8696,0.8756,0.8868,0.8954,0.8782,0.8928,0.8731,0.8739,0.9014,0.8705,0.9014,0.8696,0.8817
1813,0.8731,0.8756,0.8868,0.8954,0.8782,0.8928,0.8731,0.8739,0.9014,0.8705,0.9014,0.8705,0.8821
1815,0.8731,0.8756,0.8877,0.8954,0.8782,0.8945,0.8731,0.8739,0.9014,0.8705,0.9014,0.8705,0.8823
1816,0.8731,0.8756,0.8877,0.8954,0.8791,0.8945,0.8748,0.8739,0.9014,0.8705,0.9014,0.8705,0.8826
1817,0.8731,0.8756,0.8877,0.8962,0.8791,0.8945,0.8748,0.8739,0.9014,0.8705,0.9014,0.8705,0.8827
1835,0.8731,0.8782,0.8877,0.8962,0.8791,0.8945,0.8748,0.8739,0.9014,0.8705,0.9014,0.8705,0.8829
2410,0.8731,0.8782,0.8877,0.8962,0.8791,0.8945,0.8748,0.8739,0.9031,0.8705,0.9031,0.8705,0.8831
2412,0.8731,0.8782,0.8877,0.8962,0.8791,0.8945,0.8748,0.8756,0.9031,0.8705,0.9031,0.8705,0.8833
2413,0.8756,0.8782,0.8877,0.8962,0.8791,0.8945,0.8748,0.8756,0.9031,0.8705,0.9031,0.8705,0.8835
2414,0.8756,0.8782,0.8877,0.8962,0.8791,0.8945,0.8748,0.8756,0.9031,0.8705,0.9031,0.8705,0.8835
2415,0.8756,0.8782,0.8877,0.8962,0.8791,0.8945,0.8748,0.8756,0.9031,0.8705,0.9031,0.8705,0.8835
2416,0.8756,0.8782,0.8877,0.8962,0.8791,0.8945,0.8791,0.8756,0.9031,0.8705,0.9031,0.8705,0.884
2417,0.8756,0.8782,0.8877,0.8962,0.8791,0.8945,0.8791,0.8756,0.9031,0.8705,0.9031,0.8705,0.884
2435,0.8756,0.8782,0.8877,0.8962,0.8791,0.8945,0.8791,0.8756,0.9031,0.8705,0.9031,0.8705,0.884
3010,0.8756,0.8782,0.8877,0.8962,0.8791,0.8945,0.8791,0.8756,0.9031,0.8705,0.9031,0.8705,0.884
3012,0.8756,0.8782,0.8877,0.8962,0.8791,0.8945,0.8791,0.8756,0.9031,0.8705,0.9031,0.8705,0.884
3013,0.8756,0.8782,0.8877,0.8962,0.8791,0.8945,0.8791,0.8756,0.9031,0.8705,0.9031,0.8705,0.884
3014,0.8756,0.8782,0.8877,0.8962,0.8791,0.8945,0.8791,0.8756,0.9031,0.8705,0.9031,0.8705,0.884
3015,0.8756,0.8782,0.8885,0.8962,0.8791,0.8971,0.8791,0.8756,0.9031,0.8705,0.9031,0.8705,0.8843
3016,0.8756,0.8782,0.8885,0.8962,0.8799,0.8971,0.8799,0.8756,0.9031,0.8705,0.9031,0.8705,0.8845
3017,0.8756,0.8782,0.8885,0.8962,0.8799,0.8971,0.8799,0.8756,0.9031,0.8705,0.9031,0.8705,0.8845
3035,0.8756,0.8791,0.8885,0.8962,0.8799,0.8971,0.8799,0.8756,0.9031,0.8705,0.9031,0.8705,0.8846
3610,0.8756,0.8791,0.8885,0.8962,0.8799,0.8971,0.8799,0.8756,0.9031,0.8705,0.9031,0.8705,0.8846
3612,0.8756,0.8791,0.8885,0.8962,0.8799,0.8971,0.8799,0.8756,0.9031,0.8705,0.9031,0.8705,0.8846
3613,0.8774,0.8791,0.8885,0.8962,0.8799,0.8971,0.8799,0.8756,0.9031,0.8705,0.9031,0.8705,0.8847
3614,0.8774,0.8791,0.8885,0.8962,0.8799,0.8971,0.8799,0.8756,0.9031,0.8722,0.9031,0.8722,0.8849
3615,0.8774,0.8791,0.8902,0.8962,0.8799,0.8971,0.8799,0.8756,0.9031,0.8722,0.9031,0.8722,0.8851
3616,0.8774,0.8791,0.8902,0.8962,0.8799,0.8971,0.8799,0.8756,0.9031,0.8722,0.9031,0.8722,0.8851
3617,0.8774,0.8791,0.8902,0.8971,0.8799,0.8971,0.8799,0.8756,0.9031,0.8722,0.9031,0.8722,0.8852
3635,0.8774,0.8791,0.8902,0.8971,0.8799,0.8971,0.8799,0.8756,0.9031,0.8722,0.9031,0.8722,0.8852
4210,0.8774,0.8791,0.8902,0.8971,0.8799,0.8971,0.8799,0.8756,0.9039,0.8722,0.9039,0.8722,0.8852
4212,0.8774,0.8791,0.8902,0.8971,0.8799,0.8971,0.8799,0.8756,0.9039,0.8722,0.9039,0.8722,0.8852
4213,0.8774,0.8791,0.8902,0.8971,0.8799,0.8971,0.8799,0.8756,0.9039,0.8722,0.9039,0.8722,0.8852
4214,0.8774,0.8791,0.8902,0.8971,0.8799,0.8971,0.8799,0.8756,0.9039,0.8739,0.9039,0.8739,0.8854
4215,0.8774,0.8791,0.8902,0.8971,0.8799,0.8971,0.8799,0.8756,0.9039,0.8739,0.9039,0.8739,0.8854
4216,0.8774,0.8791,0.8902,0.8971,0.8799,0.8971,0.8808,0.8756,0.9039,0.8739,0.9039,0.8739,0.8855
4217,0.8774,0.8791,0.8902,0.8979,0.8799,0.8971,0.8808,0.8756,0.9039,0.8739,0.9039,0.8739,0.8856
4235,0.8774,0.8791,0.8902,0.8979,0.8799,0.8971,0.8808,0.8756,0.9039,0.8739,0.9039,0.8739,0.8856
4810,0.8774,0.8791,0.8902,0.8979,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8857
4812,0.8774,0.8791,0.8902,0.8979,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8857
4813,0.8774,0.8791,0.8902,0.8979,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8857
4814,0.8774,0.8791,0.8902,0.8979,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8857
4815,0.8774,0.8791,0.8902,0.8979,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8857
4816,0.8774,0.8791,0.8902,0.8979,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8857
4817,0.8774,0.8791,0.8902,0.8988,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8858
4835,0.8774,0.8791,0.8902,0.8988,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8858
5410,0.8774,0.8791,0.8902,0.8988,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8858
5412,0.8774,0.8791,0.8902,0.8988,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8858
5413,0.8774,0.8791,0.8902,0.8988,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8858
5414,0.8774,0.8791,0.8902,0.8988,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8858
5415,0.8774,0.8791,0.8902,0.8988,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8858
5416,0.8774,0.8791,0.8902,0.8988,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8858
5417,0.8774,0.8791,0.8902,0.8988,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.8858
5435,0.8774,0.8816,0.8902,0.8988,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.886
6010,0.8774,0.8816,0.8902,0.8988,0.8799,0.8971,0.8808,0.8756,0.9048,0.8739,0.9048,0.8739,0.886
6012,0.8774,0.8816,0.8902,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8861
6013,0.8782,0.8816,0.8902,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8862
6014,0.8782,0.8816,0.8902,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8862
6015,0.8782,0.8816,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8863
6016,0.8782,0.8816,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8863
6017,0.8782,0.8816,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8863
6035,0.8782,0.8816,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8863
6610,0.8782,0.8816,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8863
6612,0.8782,0.8816,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8863
6613,0.8782,0.8816,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8863
6614,0.8782,0.8816,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8863
6615,0.8782,0.8816,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8863
6616,0.8782,0.8816,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8863
6617,0.8782,0.8816,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8863
6635,0.8782,0.8825,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8864
7210,0.8782,0.8825,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8864
7212,0.8782,0.8825,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8864
7213,0.8782,0.8825,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8864
7214,0.8782,0.8825,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8864
7215,0.8782,0.8825,0.8911,0.8988,0.8799,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8864
7216,0.8782,0.8825,0.8911,0.8988,0.8808,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8864
7217,0.8782,0.8825,0.8911,0.8988,0.8808,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8864
7235,0.8782,0.8825,0.8911,0.8988,0.8808,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8864
7810,0.8782,0.8825,0.8911,0.8988,0.8808,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8864
7812,0.8782,0.8825,0.8911,0.8988,0.8808,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8864
7813,0.8782,0.8825,0.8911,0.8988,0.8808,0.8971,0.8808,0.8765,0.9048,0.8739,0.9048,0.8739,0.8864
7814,0.8782,0.8825,0.8911,0.8988,0.8808,0.8971,0.8808,0.8765,0.9048,0.8765,0.9048,0.8765,0.8867
7815,0.8782,0.8825,0.8911,0.8988,0.8808,0.8971,0.8808,0.8765,0.9048,0.8765,0.9048,0.8765,0.8867
7816,0.8782,0.8825,0.8911,0.8988,0.8808,0.8971,0.8808,0.8765,0.9048,0.8765,0.9048,0.8765,0.8867
7817,0.8782,0.8825,0.8911,0.8997,0.8808,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8869
7835,0.8782,0.8825,0.8911,0.8997,0.8808,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8869
8410,0.8782,0.8825,0.8911,0.8997,0.8808,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8869
8412,0.8782,0.8825,0.8911,0.8997,0.8808,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8869
8413,0.8791,0.8825,0.8911,0.8997,0.8808,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.887
8414,0.8791,0.8825,0.8911,0.8997,0.8808,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.887
8415,0.8791,0.8825,0.8911,0.8997,0.8808,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.887
8416,0.8791,0.8825,0.8911,0.8997,0.8816,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8871
8417,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8871
8435,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8871
9010,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8871
9012,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8871
9013,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8871
9014,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8871
9015,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8871
9016,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8871
9017,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8871
9035,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8871
9610,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8765,0.9048,0.8765,0.9048,0.8765,0.8871
9612,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8774,0.9048,0.8765,0.9048,0.8765,0.8872
9613,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8774,0.9048,0.8765,0.9048,0.8765,0.8872
9614,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8774,0.9048,0.8774,0.9048,0.8774,0.8873
9615,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8774,0.9048,0.8774,0.9048,0.8774,0.8873
9616,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8774,0.9048,0.8774,0.9048,0.8774,0.8873
9617,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8774,0.9048,0.8774,0.9048,0.8774,0.8873
9635,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8774,0.9048,0.8774,0.9048,0.8774,0.8873
10210,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8774,0.9048,0.8774,0.9048,0.8774,0.8873
10212,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8791,0.9048,0.8774,0.9048,0.8774,0.8875
10213,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8791,0.9048,0.8774,0.9048,0.8774,0.8875
10214,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8791,0.9048,0.8774,0.9048,0.8774,0.8875
10215,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8791,0.9048,0.8774,0.9048,0.8774,0.8875
10216,0.8791,0.8825,0.8911,0.9005,0.8816,0.8971,0.8816,0.8791,0.9048,0.8774,0.9048,0.8774,0.8875
10217,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8791,0.9048,0.8774,0.9048,0.8774,0.8877
10235,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8791,0.9048,0.8774,0.9048,0.8774,0.8877
10810,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8791,0.9048,0.8774,0.9048,0.8774,0.8877
10812,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8791,0.9048,0.8774,0.9048,0.8774,0.8877
10813,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8791,0.9048,0.8774,0.9048,0.8774,0.8877
10814,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8791,0.9048,0.8791,0.9048,0.8791,0.8878
10815,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8791,0.9048,0.8791,0.9048,0.8791,0.8878
10816,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8791,0.9048,0.8791,0.9048,0.8791,0.8878
10817,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8791,0.9048,0.8791,0.9048,0.8791,0.8878
10835,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8791,0.9048,0.8791,0.9048,0.8791,0.8878
11410,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8791,0.9048,0.8791,0.9048,0.8791,0.8878
11412,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8879
11413,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8879
11414,0.8791,0.8825,0.8911,0.9014,0.8816,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8879
11415,0.8791,0.8825,0.8928,0.9014,0.8816,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8881
11416,0.8791,0.8825,0.8928,0.9014,0.8816,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8881
11417,0.8791,0.8825,0.8928,0.9014,0.8816,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8881
11435,0.8791,0.8825,0.8928,0.9014,0.8816,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8881
12010,0.8791,0.8825,0.8928,0.9014,0.8816,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8881
12012,0.8791,0.8825,0.8928,0.9014,0.8816,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8881
12013,0.8799,0.8825,0.8928,0.9014,0.8816,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8881
12014,0.8799,0.8825,0.8928,0.9014,0.8816,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8881
12015,0.8799,0.8825,0.8928,0.9014,0.8816,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8881
12016,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
12017,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
12035,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
12610,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
12612,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
12613,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
12614,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
12615,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
12616,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
12617,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
12635,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
13210,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
13212,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
13213,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
13214,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
13215,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
13216,0.8799,0.8825,0.8928,0.9014,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8882
13217,0.8799,0.8825,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8883
13235,0.8799,0.8825,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8883
13810,0.8799,0.8825,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8883
13812,0.8799,0.8825,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8883
13813,0.8799,0.8825,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8883
13814,0.8799,0.8825,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8883
13815,0.8799,0.8825,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8883
13816,0.8799,0.8825,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8883
13817,0.8799,0.8825,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8883
13835,0.8799,0.8971,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8898
14410,0.8799,0.8971,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8898
14412,0.8799,0.8971,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8898
14413,0.8799,0.8971,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8898
14414,0.8799,0.8971,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8898
14415,0.8799,0.8971,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8898
14416,0.8799,0.8971,0.8928,0.9022,0.8825,0.8979,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8898
14417,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
14435,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15010,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15012,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15013,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15014,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15015,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15016,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15017,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15018,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15035,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15610,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15612,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15613,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15614,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15615,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
15617,0.8799,0.8971,0.8928,0.9022,0.8825,0.8988,0.8816,0.8799,0.9048,0.8791,0.9048,0.8791,0.8899
